"","X","Unnamed..0.1","category","RECORDING_SESSION_LABEL","IA_DWELL_TIME","IA_REGRESSION_PATH_DURATION","IA_AVERAGE_FIX_PUPIL_SIZE","IA_REGRESSION_IN_COUNT","IA_REGRESSION_OUT_FULL_COUNT","word","anger","disgust","fear","joy","neutral","sadness","surprise","negative","neutral.1","positive","word_length","concreteness","Unnamed..0","X0","engagement_score","highlight","story","norm_dt"
"4753",17,17,0,"ID25",1556,1416,252.2925,5,2,5,0.0101800747215747,0.91519033908844,0.0224149897694587,0.0054551758803427,0.031473983079195,0.0126224849373102,0.0026629772037267,0.119191609323025,0.80313241481781,0.0776759833097457,3.4,2.72,17,"As he talked to Mdlle.",1.14,0,"EL",311.2
"4754",18,18,5,"ID25",5415,7293,266.833333333333,5,8,9,0.0023813473526388,0.0168742910027503,0.950725734233856,0.0050922809168696,0.0170369017869234,0.0020576615352183,0.0058316569775342,0.0102064553648233,0.612853527069092,0.376940011978149,4.55555555555556,2.4075,18,"Enquête he looked at her shyly and with curiosity.",1.14,1,"EL",601.666666666667
"4755",19,19,5,"ID25",1494,1494,205.285714285714,0,0,11,0.0046300468966364,0.0531825758516788,0.0043175057508051,0.116026513278484,0.772154867649078,0.0094352439045906,0.0402532927691936,0.0022631781175732,0.0413098894059658,0.956426978111267,4.90909090909091,2.23,19,"She was a genuine Frenchwoman, very elegant and still quite young.",1.14,1,"EL",135.818181818182
"4756",20,20,0,"ID25",12108,14216,216.260243902439,5,4,63,0.0166193097829818,0.319770604372024,0.170928791165352,0.0205737873911857,0.0895972549915313,0.373746007680893,0.0087643405422568,0.0475532710552215,0.704028189182281,0.248418524861336,4.44776119402985,2.80923076923077,20,"Judging from her pale, languid face, her short curly hair, and her unnaturally slim waist, she might have been eighteen; but looking at her broad, well-developed shoulders, the elegant lines of her back and her severe eyes, Vorotov thought that she was not less than three-and-twenty and might be twenty-five; but then again he began to think she was not more than eighteen.",1.14,0,"EL",192.190476190476
"4757",21,21,0,"ID25",2700,3414,197.863636363636,2,2,20,0.821374475955963,0.150067299604416,0.0035988695453852,0.0007593664922751,0.0161587614566087,0.0060723745264112,0.0019687584135681,0.706367671489716,0.283090233802795,0.0105420481413602,3.76190476190476,2.6847619047619,21,"Her face looked as cold and business-like as the face of a person who has come to speak about money.",1.14,0,"EL",135
"4758",22,22,0,"ID25",7024,7510,216.181818181818,6,6,34,0.281456530094147,0.111071430146694,0.0253363419324159,0.0081247044727206,0.383530765771866,0.019668249413371,0.17081193625927,0.175029873847961,0.606776475906372,0.218193665146828,3.97142857142857,2.70558823529412,22,"She did not once smile or frown, and only once a look of perplexity flitted over her face when she learnt that she was not required to teach children, but a stout grown-up man.",1.14,0,"EL",206.588235294118
"4759",23,23,0,"ID25",2478,2876,220.375,3,3,14,0.005702681839466,0.0189277436584234,0.0102452477440238,0.0040946742519736,0.946135461330414,0.0072186198085546,0.0076755648478865,0.0220340006053447,0.894546806812286,0.0834191292524337,4.375,2.51666666666667,23,"“So,Alice Osipovna,” said Vorotov, “we’ll have a lesson every evening from seven to eight.",1.14,0,"EL",177
"4760",24,24,0,"ID25",1720,1720,199.934,0,0,12,0.354769170284271,0.194495543837547,0.0295760259032249,0.0046155862510204,0.395850300788879,0.0181707926094532,0.0025225419085472,0.0997387692332267,0.82538777589798,0.0748734399676323,4.21428571428571,1.975,24,"As regards your terms—a rouble a lesson—I’ve nothing to say against that.",1.14,0,"EL",143.333333333333
"4761",25,25,0,"ID25",1474,1830,187.333333333333,1,1,9,0.0598704777657985,0.057695023715496,0.0291065126657485,0.0085291825234889,0.824042677879333,0.0175464209169149,0.0032098095398396,0.0570541620254516,0.819666981697083,0.123278707265854,3,2.46571428571429,25,"By all means let it be a rouble. . . .”",1.14,0,"EL",163.777777777778
"4762",26,26,0,"ID25",7350,8690,217.888888888889,4,4,48,0.0215667840093374,0.0612188093364238,0.0019931818824261,0.36951932311058,0.530584871768951,0.0082921870052814,0.0068248743191361,0.0133766159415245,0.613832533359528,0.372790902853012,3.77551020408163,2.59270833333333,26,"And he asked her if she would not have some tea or coffee, whether it was a fine day, and with a good-natured smile, stroking the baize of the table, he inquired in a friendly voice who she was, where she had studied, and what she lived on.",1.14,0,"EL",153.125
"4763",27,27,0,"ID25",6436,7024,212,3,3,46,0.0382093153893947,0.0335940904915332,0.0144990943372249,0.0049885818734765,0.0313277058303356,0.83413416147232,0.0432470329105854,0.170413345098495,0.757164597511292,0.0724221393465995,4.72916666666667,2.70466666666667,27,"With a cold, business-like expression,Alice Osipovna answered that she had completed her studies at a private school and had the diploma of a private teacher, that her father had died lately of scarlet fever, that her mother was alive and made artificial flowers; that she, Mdlle.",1.14,0,"EL",139.913043478261
"4764",28,28,0,"ID25",2258,2648,240,1,1,21,0.0397571474313735,0.396338492631912,0.0830581486225128,0.19782543182373,0.145615547895431,0.0846215113997459,0.0527837201952934,0.012305618263781,0.578665494918823,0.409028887748718,5.28571428571429,2.943,28,"Enquête, taught in a private school till dinnertime, and after dinner was busy till evening giving lessons in different good families.",1.14,0,"EL",107.52380952381
"4765",29,29,0,"ID25",1436,1436,254,0,0,13,0.0057603567838668,0.96993362903595,0.0064638871699571,0.0006265417323447,0.0133858621120452,0.002964261220768,0.0008653732948005,0.0836903154850006,0.818757176399231,0.0975525826215744,4.35714285714286,2.95384615384615,29,"She went away leaving behind her the faint fragrance of a woman’s clothes.",1.14,0,"EL",110.461538461538
"4766",30,30,0,"ID25",2672,3082,228.230769230769,1,1,23,0.0095004737377166,0.515359699726105,0.0165563430637121,0.0141673302277922,0.369379848241806,0.069725401699543,0.0053109456785023,0.12966687977314,0.793636381626129,0.076696753501892,4.69565217391304,2.80904761904762,30,"For a long time afterwards Vorotov could not settle to work, but, sitting at the table stroking its green baize surface, he meditated.",1.14,0,"EL",116.173913043478
"4767",31,31,0,"ID25",1652,1652,234.666666666667,0,0,15,0.0021971142850816,0.021243518218398,0.0006455213879235,0.95391845703125,0.0172489732503891,0.0031908776145428,0.0015555405989289,0.0037229324225336,0.0632518455386161,0.933025181293488,3.75,2.57466666666667,31,"“It’s very pleasant to see a girl working to earn her own living,” he thought.",1.14,0,"EL",110.133333333333
"4768",32,32,0,"ID25",3052,3734,225.769230769231,1,1,31,0.0082961991429328,0.658673048019409,0.0442599430680274,0.0030599487945437,0.0295680314302444,0.253768771886826,0.0023741212207823,0.750600099563599,0.219561234116554,0.0298386011272668,4.65625,2.22827586206897,32,"“On the other hand, it’s very unpleasant to think that poverty should not spare such elegant and pretty girls asAlice Osipovna, and that she, too, should have to struggle for existence.",1.14,0,"EL",98.4516129032258
"4769",33,33,0,"ID25",416,416,197.5,0,0,4,0.0010399254970252,0.0035552729386836,0.0012447821209207,0.0022956449538469,0.0097334384918212,0.974306583404541,0.0078242970630526,0.832795977592468,0.145031183958054,0.0221728514879941,2.6,2.6275,33,"It’s a sad thing!”",1.14,0,"EL",104
"4770",34,34,0,"ID25",6413,8397,240.094347826087,6,6,35,0.0063001671805977,0.240381881594658,0.0043754084035754,0.433232575654984,0.287343978881836,0.0100761530920863,0.0182898957282304,0.0233335997909307,0.385532468557358,0.591133832931519,5.77777777777778,2.69606060606061,34,"Having never seen virtuous Frenchwomen before, he reflected also that this elegantly dressed young lady with her well-developed shoulders and exaggeratedly small waist in all probability followed another calling as well as giving French lessons.",1.14,0,"EL",183.228571428571
"4771",35,35,0,"ID25",1974,2330,254.222222222222,1,1,13,0.0266602654010057,0.043258361518383,0.195316985249519,0.0127958348020911,0.487553685903549,0.0389979109168052,0.195416882634163,0.0390308648347854,0.905567824840546,0.0554012469947338,4.46153846153846,2.7,35,"The next evening when the clock pointed to five minutes to seven, Mdlle.",1.14,0,"EL",151.846153846154
"4772",36,36,0,"ID25",614,614,234.666666666667,0,0,6,0.0123091572895646,0.275962710380554,0.0059881377965211,0.0824561417102813,0.576237857341766,0.0357469953596591,0.0112990047782659,0.0066491542384028,0.38630947470665,0.607041478157043,5.16666666666667,2.874,36,"Enquête appeared, rosy from the frost.",1.14,0,"EL",102.333333333333
"4773",37,37,0,"ID25",3350,3908,214.892857142857,3,2,18,0.0232324451208114,0.0370426662266254,0.151375591754913,0.0303348060697317,0.509500026702881,0.0197885520756244,0.228725984692573,0.0930116027593612,0.834949135780334,0.0720392167568206,5.21052631578947,2.82117647058824,37,"She opened Margot, which she had brought with her, and without introduction began:  “French grammar has twenty-six letters.",1.14,0,"EL",186.111111111111
"4774",38,38,0,"ID25",1216,1380,229.5,0,1,9,0.011555753648281,0.006957777775824,0.0066184867173433,0.0152751691639423,0.857598841190338,0.0086880214512348,0.0933060273528099,0.0755990743637085,0.869015216827393,0.055385798215866,3.66666666666667,2.78142857142857,38,"The first letter is called A, the second B...”",1.14,0,"EL",135.111111111111
"4775",39,39,0,"ID25",736,1034,215.666666666667,1,1,5,0.108000122010708,0.235742181539535,0.0052309753373265,0.315896213054657,0.317635864019394,0.0144606595858931,0.0030340731609612,0.0493220649659633,0.70163369178772,0.249044224619865,6.6,3.43,39,"“Excuse me,” Vorotov interrupted, smiling.",1.14,0,"EL",147.2
"4776",40,40,0,"ID25",2008,2008,218.777777777778,0,0,16,0.02420917712152,0.0180825125426054,0.62414562702179,0.0038496705237776,0.214278966188431,0.102088332176208,0.0133458729833364,0.278123587369919,0.692107319831848,0.0297689922153949,4.125,2.91625,40,"“I must warn you, mademoiselle, that you must change your method a little in my case.",1.14,0,"EL",125.5
"4777",41,41,0,"ID25",932,1254,197,1,1,9,0.010819025337696,0.0508617796003818,0.0036938204430043,0.0069272932596504,0.891285300254822,0.0042409775778651,0.0321717858314514,0.0639988034963607,0.729404628276825,0.206596568226814,3.88888888888889,2.96333333333333,41,"You see, I know Russian, Greek, and Latin well....",1.14,0,"EL",103.555555555556
"4778",42,42,0,"ID25",1388,1388,224.142857142857,0,0,18,0.0066800704225897,0.0284953285008668,0.0036428514868021,0.0036804478149861,0.94174861907959,0.0047024264931678,0.0110502075403928,0.102516017854214,0.813306391239166,0.0841776132583618,5.05555555555556,2.64533333333333,42,"I’ve studied comparative philology, and I think we might omit Margot and pass straight to reading some author.”",1.14,0,"EL",77.1111111111111
"4779",43,43,0,"ID25",2406,2062,222,2,1,12,0.0226531811058521,0.03119264729321,0.0032008069101721,0.0210088919848203,0.892554759979248,0.0057434481568634,0.0236463490873575,0.101996831595898,0.787396907806396,0.110606342554092,4.53846153846154,2.73583333333333,43,"And he explained to the French girl how grown-up people learn languages.",1.14,0,"EL",200.5
"4780",44,44,0,"ID25",4526,5744,210.166666666667,2,3,44,0.217541590332985,0.297311395406723,0.0192522760480642,0.0389594696462154,0.306464076042175,0.0190962702035903,0.101374916732311,0.0350752659142017,0.68510115146637,0.279823690652847,4.36363636363636,2.5995,44,"“A friend of mine,” he said, “wanting to learn modern languages, laid before him the French, German, and Latin gospels, and read them side by side, carefully analysing each word, and would you believe it, he attained his object in less than a year.",1.14,0,"EL",102.863636363636
"4781",45,45,0,"ID25",628,628,200.5,0,0,5,0.0892403647303581,0.0256302021443843,0.0182710327208042,0.0080921417102217,0.840832829475403,0.0149412965402007,0.0029920688830316,0.0367458872497081,0.677782654762268,0.285471528768539,2.8,2.374,45,"Let us do the same.",1.14,0,"EL",125.6
"4782",46,46,0,"ID25",802,802,192.25,0,0,7,0.008707626722753,0.0144352605566382,0.0062907710671424,0.0093816863372921,0.954521596431732,0.0035003980156034,0.0031627607531845,0.0349906384944915,0.852292478084564,0.112716823816299,3.625,3.12714285714286,46,"We’ll take some author and read him.”",1.14,0,"EL",114.571428571429
"4783",47,47,0,"ID25",1520,2392,198.5,1,1,8,0.0371932759881019,0.0964501053094863,0.0726464465260505,0.0058329096063971,0.120902799069881,0.0042367042042315,0.662737786769867,0.1607266664505,0.793242573738098,0.0460307039320468,4.5,2.87142857142857,47,"The French girl looked at him in perplexity.",1.14,0,"EL",190
"4784",48,48,0,"ID25",1546,1546,200.6,0,0,10,0.295693337917328,0.637179374694824,0.0233548562973737,0.0012615832965821,0.022396033629775,0.0082925595343112,0.0118223037570714,0.8090540766716,0.181738182902336,0.0092077981680631,5.5,1.78666666666667,48,"Evidently the suggestion seemed to her very naïve and ridiculous.",1.14,0,"EL",154.6
"4785",49,49,0,"ID25",6018,6892,212.52,3,3,50,0.311299622058868,0.305472314357758,0.167117536067963,0.0141486320644617,0.159373417496681,0.0392505712807178,0.0033379071392118,0.367938607931137,0.550840198993683,0.0812210738658905,4.07843137254902,2.47411764705882,49,"If this strange proposal had been made to her by a child, she would certainly have been angry and have scolded it, but as he was a grown-up man and very stout and she could not scold him, she only shrugged her shoulders hardly perceptibly and said:  “As you please.”",1.14,0,"EL",120.36
"4786",50,50,0,"ID25",2584,2642,218.904285714286,0,1,12,0.0149394366890192,0.803350746631622,0.0103222588077187,0.0021355727221816,0.154778942465782,0.0071325912140309,0.0073404014110565,0.0946074649691581,0.818942904472351,0.0864495933055877,4.69230769230769,3.12888888888889,50,"Vorotov rummaged in his bookcase and picked out a dog’s-eared French book.",1.14,0,"EL",215.333333333333
"4787",51,51,0,"ID25",424,424,229,1,0,3,0.193751707673073,0.0343227349221706,0.459981799125671,0.0031221269164234,0.177288889884949,0.0361479930579662,0.095384657382965,0.0859308317303657,0.849659740924835,0.0644094347953796,3.33333333333333,2.41333333333333,51,"“Will this do?”",1.14,0,"EL",141.333333333333
"4788",52,52,0,"ID25",1160,1808,244,1,2,6,0.0114257419481873,0.0456226915121078,0.0057511827908456,0.0023946000728756,0.919371724128723,0.0070515479892492,0.0083825262263417,0.114597216248512,0.789551615715027,0.0958511084318161,3,2.515,52,"“It’s all the same,” she said.",1.14,0,"EL",193.333333333333
"4789",53,53,0,"ID25",1884,1884,246.625,1,1,11,0.0689999237656593,0.0180751588195562,0.0432721376419067,0.190943837165832,0.664603590965271,0.0057316105812788,0.0083737671375274,0.0018269261345267,0.0812596380710601,0.916913449764252,3.18181818181818,2.29272727272727,53,"“In that case let us begin, and good luck to it!",1.14,0,"EL",171.272727272727
"4790",54,54,0,"ID25",662,662,224.75,1,0,5,0.0325263664126396,0.0664500221610069,0.4012511074543,0.0339820273220539,0.439915001392365,0.0128204049542546,0.0130550907924771,0.0839385613799095,0.845515727996826,0.070545770227909,4.42857142857143,2.314,54,"Let’s begin with the title...‘Mémoires.’”",1.14,0,"EL",132.4
"4791",55,55,0,"ID25",648,648,208,0,0,2,0.0069452337920665,0.155713751912117,0.011045740917325,0.0061197262257337,0.781205177307129,0.0271900184452533,0.0117803430184721,0.0910439118742942,0.827324211597443,0.0816317871212959,9,2.07,55,"“Reminiscences,” Mdlle.",1.14,0,"EL",324
"4792",56,56,0,"ID25",886,1362,203.25,1,1,2,0.0061641889624297,0.0641519501805305,0.0065138735808432,0.0083057163283228,0.879243493080139,0.0120131121948361,0.0236076824367046,0.0896590948104858,0.810276865959167,0.100064195692539,8.5,2.69,56,"Enquête translated.",1.14,0,"EL",443
"4793",57,57,0,"ID25",4636,4890,223.611111111111,2,1,30,0.0127668511122465,0.0878673046827316,0.0013169411104172,0.597293436527252,0.277452081441879,0.0166787933558225,0.0066245314665138,0.0442403592169284,0.506578326225281,0.449181377887726,4,2.52620689655172,57,"With a good-natured smile, breathing hard, he spent a quarter of an hour over the word “Mémoires,” and as much over the word de, and this wearied the young lady.",1.14,0,"EL",154.533333333333
"4794",58,58,0,"ID25",3782,4578,252.40625,3,3,22,0.0257938858121633,0.452770173549652,0.2515629529953,0.0022914179135113,0.157909706234932,0.100911304354668,0.0087606161832809,0.725524008274078,0.261078387498856,0.0133975408971309,5.22727272727273,2.59363636363636,58,"She answered his questions languidly, grew confused, and evidently did not understand her pupil well, and did not attempt to understand him.",1.14,0,"EL",171.909090909091
"4795",59,59,0,"ID25",3982,4982,242.769230769231,2,3,25,0.0305754002183675,0.294240921735763,0.11166875064373,0.0101239494979381,0.477118879556656,0.0265537537634372,0.049718253314495,0.209591493010521,0.71610552072525,0.0743029564619064,4.26923076923077,2.7676,59,"Vorotov asked her questions, and at the same time kept looking at her fair hair and thinking:  “Her hair isn’t naturally curly; she curls it.",1.14,0,"EL",159.28
"4796",60,60,0,"ID25",428,428,232,0,0,4,0.0090212635695934,0.0859048962593078,0.103339307010174,0.0058753560297191,0.0321737937629222,0.0035752630792558,0.760110139846802,0.250608623027802,0.580576419830322,0.168815031647682,3.4,2.325,60,"It’s a strange thing!",1.14,0,"EL",107
"4797",61,61,0,"ID25",1974,1974,204.75,0,0,15,0.073587417602539,0.194401890039444,0.0076812682673335,0.0014178529381752,0.238966584205627,0.0284679904580116,0.455476999282837,0.160601750016212,0.76493114233017,0.074467197060585,3.66666666666667,2.90733333333333,61,"She works from morning to night, and yet she has time to curl her hair.”",1.14,0,"EL",131.6
"4798",62,62,0,"ID25",5672,6668,167.470588235294,3,3,29,0.0124163385480642,0.915622591972351,0.0443166196346282,0.0008925830479711,0.0159797389060258,0.0087142353877425,0.0020577795803546,0.133335560560226,0.742291927337646,0.12437242269516,5,2.71730769230769,62,"At eight o’clock precisely she got up, and saying coldly and dryly, “Au revoir, monsieur,” walked out of the study, leaving behind her the same tender, delicate, disturbing fragrance.",1.14,0,"EL",195.586206896552
"4799",63,63,0,"ID25",2454,2318,198.2,2,1,15,0.0414914786815643,0.868249416351318,0.0059926374815404,0.0023450972512364,0.0676352232694625,0.013098576106131,0.0011875603813678,0.429484844207764,0.541228771209717,0.0292863082140684,4,2.952,63,"For a long time again her pupil did nothing; he sat at the table meditating.",1.14,0,"EL",163.6
"4800",64,64,0,"ID25",10222,11892,215.154642857143,6,7,53,0.0475359745323658,0.791595220565796,0.005573249887675,0.03273731097579,0.102146737277508,0.0183045417070388,0.0021070134826004,0.56016993522644,0.374074190855026,0.0657557621598243,4.40740740740741,2.50259259259259,64,"During the days that followed he became convinced that his teacher was a charming, conscientious, and precise young lady, but that she was very badly educated, and incapable of teaching grown-up people, and he made up his mind not to waste his time, to get rid of her, and to engage another teacher.",1.14,0,"EL",192.867924528302
"4801",65,65,0,"ID25",4890,5182,206.05,1,1,42,0.0066537167876958,0.0270116832107305,0.593076348304749,0.0031866172794252,0.0215718373656272,0.335200875997543,0.0132989147678017,0.466913223266602,0.498638242483139,0.0344484634697437,4.20454545454545,2.815,65,"When she came the seventh time he took out of his pocket an envelope with seven roubles in it, and holding it in his hand, became very confused and began:  “Excuse me,Alice Osipovna, but I ought to tell you...I’m under painful necessity...”",1.14,0,"EL",116.428571428571
"4802",66,66,0,"ID25",3688,4250,243.237857142857,2,3,27,0.433556079864502,0.415908426046371,0.0132792778313159,0.0045917234383523,0.0908861085772514,0.036921426653862,0.004856954794377,0.204121932387352,0.724975228309631,0.0709027722477912,5,2.70555555555556,66,"Seeing the envelope, the French girl guessed what was meant, and for the first time during their lessons her face quivered and her cold, business-like expression vanished.",1.14,0,"EL",136.592592592593
"4803",67,67,4,"ID25",2272,2552,223.9,1,1,15,0.0081003354862332,0.0186346676200628,0.906894862651825,0.0023478046059608,0.054688274860382,0.0039365380071103,0.0053975339978933,0.184680759906769,0.764067471027374,0.0512517057359218,5.2,3.39714285714286,67,"She coloured a little, and dropping her eyes, began nervously fingering her slender gold chain.",1.14,1,"EL",151.466666666667
"4804",68,68,4,"ID25",3168,4014,205.954545454545,1,1,27,0.795311808586121,0.120453298091888,0.0023849501740187,0.0023154127411544,0.0462424531579017,0.027411488816142,0.0058804806321859,0.503608822822571,0.444961965084076,0.0514292642474174,4.14814814814815,2.11,68,"And Vorotov, seeing her perturbation, realised how much a rouble meant to her, and how bitter it would be to her to lose what she was earning.",1.14,1,"EL",117.333333333333
"4805",69,69,0,"ID25",4740,5494,221.404761904762,4,3,35,0.0421502292156219,0.0070927627384662,0.90820437669754,0.0018996153958141,0.0181094817817211,0.0127433845773339,0.0098000364378094,0.592208802700043,0.378907263278961,0.028883995488286,4.36111111111111,2.86771428571429,69,"“I ought to tell you,” he muttered, growing more and more confused, and quavering inwardly; he hurriedly stuffed the envelope into his pocket and went on: “Excuse me, I...I must leave you for ten minutes.”",1.14,0,"EL",135.428571428571
"4806",70,70,0,"ID25",5666,7138,229.270833333333,3,3,43,0.182459890842438,0.591321527957916,0.0221328828483819,0.0032803281210362,0.179701596498489,0.0141693269833922,0.0069344476796686,0.226853162050247,0.734941363334656,0.0382055453956127,3.58139534883721,2.44790697674419,70,"And trying to appear as though he had not in the least meant to get rid of her, but only to ask her permission to leave her for a short time, he went into the next room and sat there for ten minutes.",1.14,0,"EL",131.767441860465
"4807",71,71,2,"ID25",4110,4794,215.535714285714,1,1,29,0.0033444142900407,0.329744875431061,0.0379397720098495,0.0049099153839051,0.109237000346184,0.49117374420166,0.0236502680927515,0.661581516265869,0.319794297218323,0.018624247983098,4.3448275862069,2.48137931034483,71,"And then he returned more embarrassed than ever: it struck him that she might have interpreted his brief absence in some way of her own, and he felt awkward.",1.14,1,"EL",141.724137931034
"4808",72,72,2,"ID25",398,398,233.5,0,0,4,0.0137390829622745,0.0611879117786884,0.107071943581104,0.033295352011919,0.735820233821869,0.0243523232638835,0.0245332103222608,0.1966732442379,0.734082520008087,0.0692441314458847,5,2.195,72,"The lessons began again.",1.14,1,"EL",99.5
"4809",73,73,2,"ID25",1912,2310,222,1,1,6,0.053040362894535,0.401710271835327,0.0181520730257034,0.0056432085111737,0.139373376965523,0.374634057283401,0.0074466131627559,0.563931107521057,0.422371715307236,0.0136972162872552,4.5,2.492,73,"Yorotov felt no interest in them.",1.14,1,"EL",318.666666666667
"4810",74,74,0,"ID25",3846,4344,186.607142857143,1,1,27,0.414997756481171,0.334313303232193,0.0073424517177045,0.0058831027708947,0.216683760285378,0.0182198230177164,0.0025598560459911,0.165801331400871,0.742079317569733,0.0921192914247512,4.51851851851852,2.4252,74,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",1.14,0,"EL",142.444444444444
"4811",75,75,0,"ID25",3992,4326,208.210526315789,1,1,44,0.0081489430740475,0.969167947769165,0.0020175464451313,0.001157816266641,0.0146123338490724,0.0038816968444734,0.0010137105127796,0.27450555562973,0.602246761322021,0.123247593641281,4.22727272727273,2.88818181818182,75,"She translated away as she pleased ten pages during a lesson, and he did not listen, breathed hard, and having nothing better to do, gazed at her curly head, or her soft white hands or her neck and sniffed the fragrance of her clothes.",1.14,0,"EL",90.7272727272727
"4812",76,76,0,"ID25",9856,11046,224.512222222222,10,10,49,0.972480475902557,0.0135024227201938,0.0039000790566205,0.0006036402191966,0.00258100614883,0.0062799374572932,0.0006523531628772,0.801177799701691,0.184298828244209,0.0145234614610672,4.58,2.5148,76,"He caught himself thinking very unsuitable thoughts, and felt ashamed, or he was moved to tenderness, and then he felt vexed and wounded that she was so cold and business-like with him, and treated him as a pupil, never smiling and seeming afraid that he might accidentally touch her.",1.14,0,"EL",201.142857142857
"4813",77,77,0,"ID25",2478,2806,220.846153846154,1,1,29,0.091761827468872,0.301636874675751,0.0171351712197065,0.005540061276406,0.342002958059311,0.0630929917097091,0.17883013188839,0.496693968772888,0.434631556272507,0.0686745420098304,4.20689655172414,2.36551724137931,77,"He kept wondering how to inspire her with confidence and get to know her better, and to help her, to make her understand how badly she taught, poor thing.",1.14,0,"EL",85.448275862069
"4814",78,78,0,"ID25",850,1314,192.5,1,2,3,0.0257294625043869,0.0541986972093582,0.0563523285090923,0.0988444909453392,0.653892517089844,0.0338502787053585,0.0771322026848793,0.0578716397285461,0.750065743923187,0.192062586545944,3.66666666666667,3.945,78,"One day Mdlle.",1.14,0,"EL",283.333333333333
"4815",79,79,0,"ID25",7424,9144,234.804347826087,6,5,45,0.0200817678123712,0.736594259738922,0.0699517205357551,0.0083201741799712,0.141753911972046,0.0077375066466629,0.0155606539919972,0.0541310235857963,0.700868844985962,0.245000183582306,3.97777777777778,2.58279069767442,79,"Enquête came to the lesson in a smart pink dress, slightly décolleté, and surrounded by such a fragrance that she seemed to be wrapped in a cloud, and, if one blew upon her, ready to fly away into the air or melt away like smoke.",1.14,0,"EL",164.977777777778
"4816",80,80,0,"ID25",3792,4682,228.733333333333,2,2,25,0.0361433327198028,0.0969014689326286,0.0119845196604728,0.0068413969129323,0.515543580055237,0.317333996295929,0.0152517417445778,0.0885909050703048,0.819071531295776,0.0923376977443695,4,2.34333333333333,80,"She apologised and said she could stay only half an hour for the lesson, as she was going straight from the lesson to a dance.",1.14,0,"EL",151.68
"4817",81,81,2,"ID25",14218,32172,210.64,8,8,91,0.0026189864147454,0.0515034832060337,0.0068654073402285,0.0024728111457079,0.0210676230490207,0.902863025665283,0.0126086445525288,0.483395725488663,0.45672544836998,0.0598787032067775,4.57142857142857,2.70522222222222,81,"He looked at her throat and the back of her bare neck, and thought he understood why Frenchwomen had the reputation of frivolous creatures easily seduced; he was carried away by this cloud of fragrance, beauty, and bare flesh, while she, unconscious of his thoughts and probably not in the least interested in them, rapidly turned over the pages and translated at full steam:  “‘He was walking the street and meeting a gentleman his friend and saying, “Where are you striving to seeing your face so pale it makes me sad.”’”",1.14,1,"EL",156.241758241758
"4818",82,82,0,"ID25",2224,2886,216,1,1,13,0.005312958266586,0.0035479580983519,0.0008987156907096,0.0250759404152631,0.89163213968277,0.0118122790008783,0.0617199763655662,0.0862408056855201,0.845163106918335,0.0685960948467254,5.23076923076923,2.45545454545455,82,"The “Mémoires” had long been finished, and nowAlice was translating some other book.",1.14,0,"EL",171.076923076923
"4819",83,83,0,"ID25",3578,3578,218.75,1,1,27,0.129333689808845,0.362827330827713,0.0371290370821952,0.0044350721873342,0.208364620804787,0.240340203046799,0.0175701025873422,0.452301204204559,0.519479751586914,0.0282190963625907,4.03703703703704,2.3764,83,"One day she came an hour too early for the lesson, apologizing and saying that she wanted to leave at seven and go to the Little Theatre.",1.14,0,"EL",132.518518518519
"4820",84,84,0,"ID25",2298,2116,203.9,1,0,14,0.0107796275988221,0.972994089126587,0.004929699935019,0.0023294701240956,0.0064849164336919,0.001762993982993,0.0007192324846982,0.0281784124672412,0.904421389102936,0.0674001350998878,4.71428571428571,2.64333333333333,84,"Seeing her out after the lesson, Vorotov dressed and went to the theatre himself.",1.14,0,"EL",164.142857142857
"4821",85,85,0,"ID25",2944,3324,205.333333333333,1,1,22,0.037534262984991,0.0943931266665458,0.0030638121534138,0.0325617976486682,0.807682156562805,0.0123197976499795,0.012444975785911,0.0887910649180412,0.66350531578064,0.247703611850738,4.31818181818182,2.34190476190476,85,"He went, and fancied that he was going simply for change and amusement, and that he was not thinking aboutAlice at all.",1.14,0,"EL",133.818181818182
"4822",86,86,0,"ID25",8990,12790,227.229166666667,4,5,43,0.011373977176845,0.350622981786728,0.0683546140789985,0.0029465118423104,0.0818669199943542,0.474891871213913,0.0099429888650774,0.821210205554962,0.164486229419708,0.0143036292865872,4.48837209302326,2.3685,86,"He could not admit that a serious man, preparing for a learned career, lethargic in his habits, could fling up his work and go to the theatre simply to meet there a girl he knew very little, who was unintelligent and utterly unintellectual.",1.14,0,"EL",209.06976744186
"4823",87,87,4,"ID25",9308,11802,220.1875,5,5,42,0.873389720916748,0.0062647885642945,0.0332910381257534,0.0016705521848052,0.0429370328783988,0.0067607020027935,0.0356862135231494,0.599605977535248,0.357735365629196,0.0426586680114269,4.64285714285714,2.4802380952381,87,"Yet for some reason his heart was beating during the intervals, and without realizing what he was doing, he raced about the corridors and foyer like a boy impatiently looking for some one, and he was disappointed when the interval was over.",1.14,1,"EL",221.619047619048
