,Unnamed: 0.1,category,proportion,RECORDING_SESSION_LABEL,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,word,story,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral.1,positive,word_length,concreteness,valence_avg,valence_max,valence_min,arousal_avg,arousal_max,arousal_min,word_freq,Unnamed: 0,0,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score,tally
70,70.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,48.0,SM,0.0115242032334208,0.011470372788608,0.939418077468872,0.0028291831258684,0.0149636678397655,0.0182808972895145,0.001513642957434,0.6941986083984375,0.2815839350223541,0.0242174994200468,3.75,2.446521739130435,0.6033181818181818,0.918,0.125,0.4367272727272727,0.792,0.24,282.228309215,70,"Marya Vassilyevna was filled with dread and pity for this man going to his ruin for no visible cause or reason, and it came into her mind that if she had been his wife or sister she would have devoted her whole life to saving him from ruin.",26.54377880184332,2977.3271889400926,568.4792626728112,4.036832412523021,0.2211981566820277,2.71,1
71,71.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,2.0,SM,0.5515543222427368,0.3087374567985534,0.0055630812421441,0.0064560938626527,0.0143293803557753,0.0197351966053247,0.0936245173215866,0.1899622827768325,0.6343374252319336,0.1757003366947174,3.5,3.635,0.886,0.886,0.886,0.63,0.63,0.63,11.868879716,71,His wife!,1.0619469026548671,119.1150442477876,22.74336283185841,0.1682013505217925,0.0088495575221238,2.71,1
72,72.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,47.0,SM,0.1011904031038284,0.2786401212215423,0.1808214336633682,0.0082388641312718,0.0467221513390541,0.0222722217440605,0.3621149361133575,0.593804121017456,0.3433701992034912,0.0628256648778915,3.875,2.40695652173913,0.594875,0.958,0.102,0.374625,0.673,0.135,292.779462083,72,"Life was so ordered that here he was living in his great house alone, and she was living in a God-forsaken village alone, and yet for some reason the mere thought that he and she might be close to one another and equals seemed impossible and absurd.",25.520361990950228,2862.533936651584,546.5610859728507,3.9527317372621247,0.2126696832579185,2.71,1
73,73.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,28.0,SM,0.0023723184131085,0.0038676934782415,0.4268361926078796,0.0020791019778698,0.0138821434229612,0.0095170112326741,0.5414455533027649,0.8196720480918884,0.1664148420095443,0.0139130828902125,4.551724137931035,2.580357142857143,0.6667222222222222,0.918,0.21,0.4197222222222222,0.657,0.24,163.478684884,73,"In reality, life was arranged and human relations were complicated so utterly beyond all understanding that when one thought about it one felt uncanny and one’s heart sank.",1141.3738489871089,3702.737875997545,,2.354818907305096,2.4407612031921424,2.71,1
74,74.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,27.0,SM,0.0080707231536507,0.0285170283168554,0.0030065283644944,0.2830552756786346,0.2306627780199051,0.4032691121101379,0.0434186123311519,0.0490804687142372,0.1976902484893798,0.7532292604446411,4.464285714285714,2.523703703703704,0.5727333333333333,0.917,0.052,0.3806666666666666,0.66,0.24,163.872260008,74,"""And it is beyond all understanding,"" she thought, ""why God gives beauty, this graciousness, and sad, sweet eyes to weak, unlucky, useless people—why they are so charming.""",48.72272727272728,89.71363636363635,265.70454545454544,0.1227272727272727,0.1227272727272727,2.71,1
75,75.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,14.0,SM,0.0404753684997558,0.0342824757099151,0.3742965757846832,0.0031945605296641,0.4973670840263366,0.0365768112242221,0.0138070853427052,0.0824889093637466,0.8740900158882141,0.0434209927916526,3.7857142857142856,2.790769230769231,0.6066666666666666,0.74,0.408,0.429,0.594,0.31,82.937610496,75,"""Here we must turn off to the right,"" said Hanov, getting into his carriage.",24.8125,45.6875,135.3125,0.0625,0.0625,2.71,1
76,76.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0123939365148544,0.0029780981130898,0.0022192238830029,0.7237355709075928,0.2001786530017852,0.0052775675430893,0.0532168969511985,0.0192089024931192,0.4288829267024994,0.5519081950187683,3.0,1.595,0.938,0.938,0.938,0.368,0.368,0.368,12.542738886,76,"""Good-by!",10.626168224299066,19.252336448598133,10.057437694704053,0.0373831775700934,0.0233644859813084,2.71,1
77,77.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,6.0,SM,0.0378440916538238,0.0127562349662184,0.0151035068556666,0.222072035074234,0.1394640058279037,0.2265664339065551,0.3461936414241791,0.001799615449272,0.0457104332745075,0.9524899125099182,3.333333333333333,2.815,0.7193333333333333,0.938,0.449,0.391,0.583,0.222,33.656490014,77,"I wish you all things good!""",83.89237668161435,144.96860986547085,60.71375186846039,0.242152466367713,0.1614349775784753,2.71,1
79,79.0,4,0.8686868686868687,17.0,0.0,0.0,empty,0.0,0.0,17.0,SM,0.0285853222012519,0.0684245303273201,0.0071695670485496,0.0119007993489503,0.420003741979599,0.144833818078041,0.3190822005271911,0.0701974257826805,0.3471277058124542,0.5826747417449951,4.0,2.335555555555556,0.7491111111111111,1.0,0.493,0.4636666666666666,0.732,0.24,112.458111276,79,"She longed to think of beautiful eyes, of love, of the happiness which would never be....His wife?",475.4848484848485,670.2121212121212,163.2984771962045,1.202020202020202,0.601010101010101,2.71,1
97,97.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,6.0,SM,0.2692226469516754,0.159305453300476,0.0127399712800979,0.0046247732825577,0.4897561967372894,0.0474543012678623,0.0168966855853796,0.5061861276626587,0.4675864279270172,0.0262275356799364,3.6666666666666665,2.8000000000000003,0.61,0.757,0.438,0.359,0.398,0.296,38.391124324,97,They kept having to turn back.,151.43749999999997,447.6875,42.58005401234568,0.2499999999999999,0.3333333333333333,2.71,1
106,106.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,1.0,SM,0.1094569042325019,0.0433382540941238,0.0180472284555435,0.0074460534378886,0.0191071517765522,0.0100184315815567,0.7925859689712524,0.1679610460996627,0.6274835467338562,0.2045553922653198,4.5,2.1,,,,,,,13.630216007,106,"""What there!""",50.16822429906542,155.14018691588788,17.732779508480448,0.0934579439252336,0.0934579439252336,2.71,1
116,116.0,0,0.0,17.0,empty,empty,empty,empty,empty,,SM,0.1160235255956649,0.024571830406785,0.0103449458256363,0.0242931433022022,0.6380543112754822,0.0118111558258533,0.1749010533094406,0.0704458802938461,0.7789668440818787,0.1505872458219528,5.5,4.93,0.224,0.224,0.224,0.439,0.439,0.439,5.844693118,116,"""Swinish crow!""",472.0,1266.0,206.0,0.923076923076923,2.0,2.71,1
120,120.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0152210276573896,0.0040622507221996,0.0032518091611564,0.6823633313179016,0.2276011109352111,0.0107173062860965,0.0567831546068191,0.0029799425974488,0.1213275492191314,0.8756924867630005,5.5,2.54,0.813,0.938,0.688,0.3015,0.368,0.235,12.057959162,120,"Good-morning!""",122.0,122.0,126.0,0.6666666666666667,0.717948717948718,2.71,1
143,143.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,7.0,SM,0.0331098362803459,0.0379784069955349,0.0042794975452125,0.0033118783030658,0.9117451906204224,0.0052209477871656,0.0043543321080505,0.2566129565238952,0.7003943920135498,0.0429926067590713,3.2857142857142856,3.071428571428572,0.5950000000000001,0.663,0.551,0.3643333333333333,0.433,0.31,38.453587344,143,"I only tell you what folks say.""",1170.0,3966.0,223.6,1.9417475728155336,3.0,2.71,1
145,145.0,3,0.9705882352941176,17.0,0.0,0.0,empty,0.0,0.0,6.0,SM,0.7200537919998169,0.2217081785202026,0.0148100797086954,0.0013546760892495,0.0216048471629619,0.0105763608589768,0.0098921228200197,0.7642446756362915,0.2263724952936172,0.0093826875090599,4.166666666666667,2.473333333333333,0.6603333333333333,0.781,0.53,0.3976666666666666,0.548,0.275,36.962087751,145,The peasants did not believe her.,2430.0,4312.0,206.16666666666663,5.0,5.0,2.71,1
148,148.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0248683206737041,0.0055046924389898,0.0018891872605308,0.7427023649215698,0.0410036966204643,0.0080627808347344,0.1759689450263977,0.0036241766065359,0.0719246491789817,0.9244511127471924,4.25,3.063333333333333,0.815,0.958,0.729,0.3803333333333333,0.518,0.27,23.74634433,148,"The forest, thank God!",834.0,2650.0,229.5,1.0,2.0,2.71,1
151,151.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,4.0,SM,0.1106993332505226,0.0314997769892215,0.3253680169582367,0.0044489544816315,0.3084165155887604,0.0239868592470884,0.1955805420875549,0.115696981549263,0.822210431098938,0.0620926804840564,3.75,2.87,0.6475,0.67,0.625,0.4644999999999999,0.689,0.24,25.82645508,151,"""Where are you driving?""",233.14285714285717,986.5306122448978,85.8496459808413,0.693877551020408,0.6122448979591836,2.71,1
152,152.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,4.0,SM,0.0126303667202591,0.0312612764537334,0.0154695780947804,0.0091213583946228,0.8072987794876099,0.0299569107592105,0.0942616164684295,0.1383764147758484,0.8028901219367981,0.0587333887815475,6.25,2.52,0.531,0.531,0.531,0.44,0.44,0.44,10.183492471,152,Marya Vassilyevna asked Semyon.,134.0,134.0,207.0,1.0,0.863013698630137,2.71,1
157,157.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0510637313127517,0.0207381173968315,0.0257824584841728,0.0029588947072625,0.0157441906630992,0.0053682564757764,0.8783444166183472,0.2665855288505554,0.6435562968254089,0.0898582711815834,4.0,2.0,,,,,,,6.992508444,157,"""What?""",986.0,1636.0,206.6,1.0,4.0,2.71,1
160,160.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0104588689282536,0.0170891508460044,0.0069172824732959,0.0052955169230699,0.9420369267463684,0.007690389174968,0.0105118621140718,0.1071653589606285,0.7042363882064819,0.1885981410741806,2.0,2.33,0.67,0.67,0.67,0.24,0.24,0.24,14.034611076,160,"""It is.",323.55555555555554,486.8888888888889,207.5026455026455,0.7777777777777778,0.7777777777777778,2.71,1
161,161.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,7.0,SM,0.0068798237480223,0.0223330799490213,0.0036684572696685,0.0031012871768325,0.8029851913452148,0.032842606306076,0.1281895190477371,0.2788962125778198,0.6846415996551514,0.0364621989428997,3.25,2.6714285714285717,0.766,0.854,0.67,0.4576666666666667,0.555,0.27,46.844811155,161,So he didn’t find Bakvist at home.,218.0,218.0,204.0,2.0,0.5901639344262295,2.71,1
169,169.0,1,0.8888888888888888,17.0,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,169,"""Go on!""",716.0,1078.0,146.75,2.0,1.0,2.71,1
171,171.0,1,1.0,17.0,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,171,"""Go on!""",328.0,1256.0,215.0,1.5813953488372092,1.0,2.71,1
173,173.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,173,"""Go on!""",472.0,282.0,113.5,2.0,1.0,2.71,1
175,175.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,1.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461350455880165,0.5927979946136475,0.3610669374465942,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,175,"""Go on!""",270.0,110.0,87.0,1.0,2.0,2.71,1
177,177.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,9.0,SM,0.049196220934391,0.1205538958311081,0.0065900906920433,0.388464868068695,0.4008426070213318,0.0155375162139534,0.0188147965818643,0.2384550273418426,0.4145236909389496,0.3470213115215301,3.4444444444444446,2.55,0.6395000000000001,0.93,0.143,0.4116666666666666,0.843,0.229,52.822212499,177,"""Nice mess it is, Lord have mercy upon us!""",86.55445544554455,410.7920792079208,70.21039603960396,0.2376237623762376,0.297029702970297,2.71,1
178,178.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,6.0,SM,0.0408418029546737,0.0314645282924175,0.0045243478380143,0.0065523539669811,0.8708675503730774,0.0115548083558678,0.0341946184635162,0.0628289580345153,0.8793608546257019,0.0578101761639118,5.833333333333333,2.935,0.5455,0.57,0.521,0.5155000000000001,0.549,0.482,25.244497703,178,"muttered Semyon, setting straight the harness.",152.62616822429908,564.7757009345795,78.57565420560749,0.5233644859813085,0.588785046728972,2.71,1
179,179.0,3,0.0217391304347826,17.0,0.0,0.0,empty,0.0,0.0,7.0,SM,0.0267926417291164,0.1930189281702041,0.1222001314163208,0.0041439337655901,0.6083073019981384,0.0339553765952587,0.0115817636251449,0.2743636965751648,0.4508669376373291,0.2747693657875061,4.0,2.2516666666666665,0.5315,0.98,0.083,0.5335,0.596,0.471,40.309147844,179,"""It’s a perfect plague with this Zemstvo....""",329.0,6137.0,130.0,3.563025210084034,2.0,2.71,1
181,181.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,5.0,SM,0.0217892695218324,0.0160582046955823,0.0127273937687277,0.3231378495693207,0.1540707945823669,0.0197035633027553,0.4525128901004791,0.9463700652122498,0.0470487028360366,0.0065813604742288,4.4,2.166,0.455,0.67,0.24,0.391,0.542,0.24,30.207036235,181,"How tiresome you are really!...""",386.0,386.0,142.25,1.0,0.4230769230769231,2.71,1
188,188.0,1,1.0,17.0,0.0,0.0,empty,0.0,0.0,2.0,SM,0.2346901297569275,0.1332049369812011,0.0153695465996861,0.0098838815465569,0.013923792168498,0.0478187538683414,0.5451089143753052,0.2788680791854858,0.6193798184394836,0.1017521619796752,4.5,3.8,0.931,0.931,0.931,0.408,0.408,0.408,12.132678853,188,Her mother!,34.98701298701298,84.98701298701297,19.04081632653061,0.0909090909090909,0.1298701298701298,2.71,1
189,189.0,1,1.0,17.0,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0229908935725688,0.0431306920945644,0.0033791533205658,0.0042737750336527,0.0149879045784473,0.0081482427194714,0.9030893445014954,0.0568876750767231,0.3628866076469421,0.5802257061004639,5.333333333333333,1.843333333333333,0.743,0.743,0.743,0.216,0.216,0.216,17.85138112,189,What a resemblance!,150.0,1538.0,192.0,0.431159420289855,1.0,2.71,1
192,192.0,1,0.92,17.0,0.0,0.0,empty,0.0,0.0,24.0,SM,0.0012887074844911,0.0016773719107732,0.0004994243499822,0.986925721168518,0.0039092139340937,0.0033243540674448,0.0023751959670335,0.0011464460985735,0.0260569620877504,0.972796618938446,4.48,2.6356521739130434,0.6993636363636364,0.98,0.517,0.4552727272727273,0.824,0.206,139.480416228,192,"A feeling of joy and happiness suddenly came over her, she pressed her hands to her temples in an ecstacy, and called softly, beseechingly: ""Mother!""",318.0,584.0,145.5,1.0,1.0,2.71,1
199,199.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,12.0,SM,0.0499614998698234,0.0654462352395057,0.6394900679588318,0.0124507527798414,0.182605966925621,0.0091233663260936,0.0409222207963466,0.0488908439874649,0.8929286003112793,0.0581803694367408,4.615384615384615,3.263333333333333,0.5865714285714285,0.667,0.448,0.4218571428571429,0.615,0.18,70.47671284,199,The carriage with the four horses crossed the railway line; Semyon followed it.,137.26027397260273,1067.835616438356,107.55616438356164,0.410958904109589,0.4931506849315068,2.71,1
200,200.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,6.0,SM,0.027341516688466,0.8015680313110352,0.0082313008606433,0.0023818342015147,0.1380024701356887,0.0056739705614745,0.0168008562177419,0.1348951309919357,0.8109495043754578,0.0541552528738975,4.166666666666667,3.223333333333333,0.72,0.828,0.612,0.3885,0.537,0.24,32.707003611,200,The signalman took off his cap.,124.25531914893617,150.80851063829786,96.96737588652482,0.425531914893617,0.3404255319148936,2.71,1
201,201.0,0,0.0,17.0,0.0,0.0,empty,0.0,0.0,4.0,SM,0.0113426418974995,0.0065739201381802,0.0047959699295461,0.081769049167633,0.6971723437309265,0.0056154965423047,0.1927305161952972,0.0721245929598808,0.7700675129890442,0.1578078866004943,4.25,2.1666666666666665,0.67,0.67,0.67,0.24,0.24,0.24,22.039994033,201,"""And here is Vyazovye.",90.58536585365854,123.65853658536588,54.28536585365854,0.2195121951219512,0.2926829268292683,2.71,1
202,202.0,0,0.0,,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0076958774589002,0.0061875749379396,0.0039889053441584,0.0112792216241359,0.951099693775177,0.0028051324188709,0.0169436018913984,0.1619881242513656,0.7277104258537292,0.1103014573454856,2.6666666666666665,2.686666666666667,0.67,0.67,0.67,0.24,0.24,0.24,20.368100186,202,"Here we are.""",,,,,,2.71,1
11,11.0,1,0.5,10,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0070505728945136,0.0022600279189646,0.024726441130042,0.8142812252044678,0.0802353098988533,0.0034330103080719,0.068013347685337,0.0024085706099867,0.0479586571455001,0.9496328830718994,9.0,,0.938,0.938,0.938,0.664,0.664,0.664,4.112035602,11,“Delighted!,227.10489510489504,494.083916083916,14.481911309651249,0.1538461538461538,0.1468531468531468,2.57,1
